Index       TIME              V(A)              V(B)             V(CIN)             V(D)              V(S)              V(C)             V(_04_)           V(_05_)           V(_01_)           V(_02_)           V(_03_)           V(_00_)     
441      5.00400000e-08    0.00000000e+00    1.20000000e+00    1.19520000e+00    1.20000000e+00    1.19999988e+00    1.20000000e+00    5.74394640e-09    1.20000000e+00    5.74394638e-09    5.72792880e-09    1.68513484e-07    1.19999999e+00
442      5.00800000e-08    0.00000000e+00    1.20000000e+00    1.19040000e+00    1.20000000e+00    1.19999988e+00    1.20000000e+00    5.76324566e-09    1.20000000e+00    5.76324579e-09    5.72792388e-09    1.67809234e-07    1.19999999e+00
443      5.01600000e-08    0.00000000e+00    1.20000000e+00    1.18080000e+00    1.20000000e+00    1.19999989e+00    1.20000000e+00    5.80426918e-09    1.20000000e+00    5.80426916e-09    5.72792814e-09    1.66432123e-07    1.19999999e+00
444      5.03200000e-08    0.00000000e+00    1.20000000e+00    1.16160000e+00    1.20000000e+00    1.19999989e+00    1.20000000e+00    5.88924707e-09    1.20000000e+00    5.88924707e-09    5.72792412e-09    1.63748579e-07    1.19999999e+00
445      5.05200000e-08    0.00000000e+00    1.20000000e+00    1.13760000e+00    1.20000000e+00    1.19999989e+00    1.20000000e+00    6.00295207e-09    1.20000000e+00    6.00295202e-09    5.72792789e-09    1.60538472e-07    1.19999999e+00
446      5.07200000e-08    0.00000000e+00    1.20000000e+00    1.11360000e+00    1.20000000e+00    1.19999989e+00    1.20000000e+00    6.12530196e-09    1.20000000e+00    6.12530195e-09    5.72792414e-09    1.57475330e-07    1.19999999e+00
447      5.09200000e-08    0.00000000e+00    1.20000000e+00    1.08960000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    6.25775112e-09    1.20000000e+00    6.25775107e-09    5.72792770e-09    1.54558220e-07    1.19999999e+00
448      5.11200000e-08    0.00000000e+00    1.20000000e+00    1.06560000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    6.40125119e-09    1.20000000e+00    6.40125118e-09    5.72792420e-09    1.51776620e-07    1.19999999e+00
449      5.13200000e-08    0.00000000e+00    1.20000000e+00    1.04160000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    6.55752939e-09    1.20000000e+00    6.55752933e-09    5.72792733e-09    1.49129212e-07    1.19999999e+00
450      5.15200000e-08    0.00000000e+00    1.20000000e+00    1.01760000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    6.72813637e-09    1.20000000e+00    6.72813636e-09    5.72792444e-09    1.46607575e-07    1.19999999e+00
451      5.17200000e-08    0.00000000e+00    1.20000000e+00    9.93600000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    6.91532388e-09    1.20000000e+00    6.91532382e-09    5.72792720e-09    1.44210225e-07    1.19999999e+00
452      5.19200000e-08    0.00000000e+00    1.20000000e+00    9.69600000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    7.12147508e-09    1.20000000e+00    7.12147506e-09    5.72792450e-09    1.41930474e-07    1.19999999e+00
453      5.21200000e-08    0.00000000e+00    1.20000000e+00    9.45600000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    7.34974449e-09    1.20000000e+00    7.34974442e-09    5.72792706e-09    1.39766851e-07    1.19999999e+00
454      5.23200000e-08    0.00000000e+00    1.20000000e+00    9.21600000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    7.60378505e-09    1.20000000e+00    7.60378503e-09    5.72792438e-09    1.37714114e-07    1.19999999e+00
455      5.25200000e-08    0.00000000e+00    1.20000000e+00    8.97600000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    7.88829448e-09    1.20000000e+00    7.88829441e-09    5.72792691e-09    1.35770947e-07    1.19999999e+00
456      5.27200000e-08    0.00000000e+00    1.20000000e+00    8.73600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    8.20902286e-09    1.20000000e+00    8.20902283e-09    5.72792446e-09    1.33933351e-07    1.19999999e+00
457      5.29200000e-08    0.00000000e+00    1.20000000e+00    8.49600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    8.57339074e-09    1.20000000e+00    8.57339076e-09    5.72792679e-09    1.32200286e-07    1.19999999e+00
458      5.31200000e-08    0.00000000e+00    1.20000000e+00    8.25600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    8.99087973e-09    1.20000000e+00    8.99087960e-09    5.72792436e-09    1.30568850e-07    1.19999999e+00
459      5.33200000e-08    0.00000000e+00    1.20000000e+00    8.01600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    9.47401138e-09    1.20000000e+00    9.47401138e-09    5.72792666e-09    1.29038394e-07    1.19999999e+00
460      5.35200000e-08    0.00000000e+00    1.20000000e+00    7.77600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.00394860e-08    1.20000000e+00    1.00394860e-08    5.72792446e-09    1.27607025e-07    1.19999999e+00
461      5.37200000e-08    0.00000000e+00    1.20000000e+00    7.53600000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.07102260e-08    1.20000000e+00    1.07102258e-08    5.72792656e-09    1.26274595e-07    1.19999999e+00
462      5.39200000e-08    0.00000000e+00    1.20000000e+00    7.29600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.15184230e-08    1.20000000e+00    1.15184230e-08    5.72792436e-09    1.25040192e-07    1.19999999e+00
463      5.41200000e-08    0.00000000e+00    1.20000000e+00    7.05600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.25108294e-08    1.20000000e+00    1.25108292e-08    5.72792646e-09    1.23904294e-07    1.19999999e+00
464      5.43200000e-08    0.00000000e+00    1.20000000e+00    6.81600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.10059212e-03    1.20000000e+00    1.07442406e-03    5.72792427e-09    3.41600428e-04    1.19999999e+00
465      5.45200000e-08    0.00000000e+00    1.20000000e+00    6.57600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    6.95806665e-03    1.20000000e+00    6.58919526e-03    5.72792657e-09    1.22689811e-03    1.19999999e+00
466      5.47200000e-08    0.00000000e+00    1.20000000e+00    6.33600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.14076538e-02    1.20000000e+00    1.95824296e-02    5.72792424e-09    1.75262649e-03    1.19999999e+00
467      5.49200000e-08    0.00000000e+00    1.20000000e+00    6.09600000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    5.51471735e-02    1.20000000e+00    4.77123564e-02    5.72792655e-09    1.88252178e-03    1.19999999e+00
468      5.49986202e-08    0.00000000e+00    1.20000000e+00    6.00165576e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    8.95302558e-02    1.20000000e+00    7.20666188e-02    5.72792547e-09    1.91414024e-03    1.19999999e+00
469      5.50289081e-08    0.00000000e+00    1.20000000e+00    5.96531026e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.09543330e-01    1.20000000e+00    8.50374394e-02    5.72792545e-09    1.92290363e-03    1.19999999e+00
470      5.50591960e-08    0.00000000e+00    1.20000000e+00    5.92896475e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.33199604e-01    1.20000000e+00    1.00984412e-01    5.72792544e-09    1.93082456e-03    1.19999999e+00
471      5.51197719e-08    0.00000000e+00    1.20000000e+00    5.85627375e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.02481202e-01    1.20000000e+00    1.51767610e-01    5.72792552e-09    1.94429262e-03    1.19999999e+00
472      5.51742901e-08    0.00000000e+00    1.20000000e+00    5.79085184e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.90136847e-01    1.20000000e+00    2.19642804e-01    5.72792571e-09    1.95517856e-03    1.19999999e+00
473      5.52288084e-08    0.00000000e+00    1.20000000e+00    5.72542994e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    4.02108104e-01    1.20000000e+00    3.08539395e-01    5.72792591e-09    1.96518094e-03    1.19999999e+00
474      5.52833266e-08    0.00000000e+00    1.20000000e+00    5.66000803e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    5.38696461e-01    1.20000000e+00    4.18427474e-01    5.72792637e-09    1.97468169e-03    1.19999999e+00
475      5.52887598e-08    0.00000000e+00    1.20000000e+00    5.65348827e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    5.53790513e-01    1.20000000e+00    4.30632383e-01    5.72792644e-09    1.97560325e-03    1.19999999e+00
476      5.52996260e-08    0.00000000e+00    1.20000000e+00    5.64044875e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    5.84474420e-01    1.20000000e+00    4.55457826e-01    5.72792653e-09    1.97744176e-03    1.19999999e+00
477      5.53104923e-08    0.00000000e+00    1.20000000e+00    5.62740923e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    6.16151274e-01    1.20000000e+00    4.81114603e-01    5.72792670e-09    1.97927097e-03    1.19999999e+00
478      5.53213586e-08    0.00000000e+00    1.20000000e+00    5.61436971e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    6.48823488e-01    1.20000000e+00    5.07602456e-01    5.71410031e-09    1.98109122e-03    1.19999999e+00
479      5.53322248e-08    0.00000000e+00    1.20000000e+00    5.60133020e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    6.82493225e-01    1.20000000e+00    5.34920734e-01    5.65336365e-09    1.98290342e-03    1.19999999e+00
480      5.53430911e-08    0.00000000e+00    1.20000000e+00    5.58829068e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    7.17162660e-01    1.20000000e+00    5.63068804e-01    5.56148022e-09    1.98470845e-03    1.19999999e+00
481      5.53539574e-08    0.00000000e+00    1.20000000e+00    5.57525116e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    7.52833940e-01    1.20000000e+00    5.92045983e-01    5.46712111e-09    1.98650722e-03    1.19999999e+00
482      5.53648236e-08    0.00000000e+00    1.20000000e+00    5.56221164e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    7.89509189e-01    1.20000000e+00    6.21851545e-01    5.37223346e-09    1.98830057e-03    1.19999999e+00
483      5.53756899e-08    0.00000000e+00    1.20000000e+00    5.54917212e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    8.27190507e-01    1.20000000e+00    6.52484725e-01    5.28243755e-09    1.99008931e-03    1.19999999e+00
484      5.53865562e-08    0.00000000e+00    1.20000000e+00    5.53613260e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    8.65879970e-01    1.20000000e+00    6.83944714e-01    5.19868355e-09    1.99187418e-03    1.19999999e+00
485      5.53963358e-08    0.00000000e+00    1.20000000e+00    5.52439703e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    9.01564118e-01    1.20000000e+00    7.12964938e-01    5.13264284e-09    1.99347782e-03    1.19999999e+00
486      5.54051375e-08    0.00000000e+00    1.20000000e+00    5.51383502e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    9.34380666e-01    1.20000000e+00    7.39654633e-01    5.08488628e-09    1.99491929e-03    1.19999999e+00
487      5.54139392e-08    0.00000000e+00    1.20000000e+00    5.50327301e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    9.67862271e-01    1.20000000e+00    7.66885225e-01    5.05483276e-09    1.99635940e-03    1.19999999e+00
488      5.54227408e-08    0.00000000e+00    1.20000000e+00    5.49271100e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.00200999e+00    1.20000000e+00    7.94656204e-01    5.05113943e-09    1.99779845e-03    1.19999999e+00
489      5.54315425e-08    0.00000000e+00    1.20000000e+00    5.48214899e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.03682487e+00    1.20000000e+00    8.22967042e-01    5.08625347e-09    1.99923674e-03    1.19999999e+00
490      5.54403442e-08    0.00000000e+00    1.20000000e+00    5.47158698e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.07180279e+00    1.20000000e+00    8.51817192e-01    5.17764981e-09    2.00067454e-03    1.19999999e+00
491      5.54491459e-08    0.00000000e+00    1.20000000e+00    5.46102497e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.10460336e+00    1.20000000e+00    8.81206091e-01    5.35138196e-09    2.00211212e-03    1.19999999e+00
492      5.54579475e-08    0.00000000e+00    1.20000000e+00    5.45046296e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.13225368e+00    1.20000000e+00    9.11133155e-01    5.64886232e-09    2.00354972e-03    1.19999999e+00
493      5.54667492e-08    0.00000000e+00    1.20000000e+00    5.43990095e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.15345518e+00    1.20000000e+00    9.41597784e-01    6.14004317e-09    2.00498759e-03    1.19999999e+00
494      5.54755509e-08    0.00000000e+00    1.20000000e+00    5.42933894e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.16853336e+00    1.20000000e+00    9.72599358e-01    6.94985302e-09    2.00642594e-03    1.19999999e+00
495      5.54843526e-08    0.00000000e+00    1.20000000e+00    5.41877693e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.17868418e+00    1.20000000e+00    1.00413724e+00    4.62662839e-03    2.00786499e-03    1.19999999e+00
496      5.54931542e-08    0.00000000e+00    1.20000000e+00    5.40821492e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.18527436e+00    1.20000000e+00    1.03621077e+00    3.21589967e-02    2.00930493e-03    1.19999999e+00
497      5.55010757e-08    0.00000000e+00    1.20000000e+00    5.39870911e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.18911862e+00    1.20000000e+00    1.06509019e+00    9.43224825e-02    2.01060181e-03    1.19999999e+00
498      5.55078361e-08    0.00000000e+00    1.20000000e+00    5.39059664e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.19134716e+00    1.20000000e+00    1.08863748e+00    1.83381926e-01    2.01170938e-03    1.19999999e+00
499      5.55139205e-08    0.00000000e+00    1.20000000e+00    5.38329542e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.19278481e+00    1.20000000e+00    1.10793628e+00    2.96149198e-01    2.01270689e-03    1.19999999e+00
500      5.55200048e-08    0.00000000e+00    1.20000000e+00    5.37599420e-01    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.19384415e+00    1.20000000e+00    1.12491699e+00    4.44640405e-01    2.01370512e-03    1.19999999e+00
501      5.55260892e-08    0.00000000e+00    1.20000000e+00    5.36869298e-01    1.20000000e+00    1.19996410e+00    1.20000000e+00    1.19463346e+00    1.20000000e+00    1.13940079e+00    6.44651547e-01    2.01470412e-03    1.19999999e+00
502      5.55269537e-08    0.00000000e+00    1.20000000e+00    5.36765553e-01    1.20000000e+00    1.19993999e+00    1.20000000e+00    1.19472608e+00    1.20000000e+00    1.14123151e+00    6.79606611e-01    2.01484614e-03    1.19999999e+00
503      5.55278183e-08    0.00000000e+00    1.20000000e+00    5.36661807e-01    1.20000000e+00    1.19990325e+00    1.20000000e+00    1.19481695e+00    1.20000000e+00    1.14303780e+00    7.15386704e-01    2.01498817e-03    1.19999999e+00
504      5.55295474e-08    0.00000000e+00    1.20000000e+00    5.36454316e-01    1.20000000e+00    1.19966013e+00    1.20000000e+00    1.19498867e+00    1.20000000e+00    1.14650558e+00    7.89645315e-01    2.01527229e-03    1.19999999e+00
505      5.55312765e-08    0.00000000e+00    1.20000000e+00    5.36246825e-01    1.20000000e+00    1.19883914e+00    1.20000000e+00    1.19514794e+00    1.20000000e+00    1.14978417e+00    8.63158255e-01    2.01555647e-03    1.19999999e+00
506      5.55330055e-08    0.00000000e+00    1.20000000e+00    5.36039335e-01    1.20000000e+00    1.19656267e+00    1.20000000e+00    1.19529592e+00    1.20000000e+00    1.15287927e+00    9.31017398e-01    2.01584072e-03    1.19999999e+00
507      5.55347346e-08    0.00000000e+00    1.20000000e+00    5.35831844e-01    1.20000000e+00    1.19133394e+00    1.20000000e+00    1.19543365e+00    1.20000000e+00    1.15579710e+00    9.90053396e-01    2.01612505e-03    1.19999999e+00
508      5.55364637e-08    0.00000000e+00    1.20000000e+00    5.35624353e-01    1.20000000e+00    1.18121454e+00    1.20000000e+00    1.19556208e+00    1.20000000e+00    1.15854431e+00    1.03893267e+00    2.01640944e-03    1.19999999e+00
509      5.55381928e-08    0.00000000e+00    1.20000000e+00    5.35416862e-01    1.20000000e+00    1.16450405e+00    1.20000000e+00    1.19568206e+00    1.20000000e+00    1.16112784e+00    1.07780924e+00    2.01669391e-03    1.19999999e+00
510      5.55399219e-08    0.00000000e+00    1.20000000e+00    5.35209371e-01    1.20000000e+00    1.14059451e+00    1.20000000e+00    1.19579439e+00    1.20000000e+00    1.16355482e+00    1.10777418e+00    2.01697846e-03    1.19999999e+00
511      5.55416510e-08    0.00000000e+00    1.20000000e+00    5.35001880e-01    1.20000000e+00    1.11016661e+00    1.20000000e+00    1.19589976e+00    1.20000000e+00    1.16583247e+00    1.13033500e+00    2.01726308e-03    1.19999999e+00
512      5.55433801e-08    0.00000000e+00    1.20000000e+00    5.34794389e-01    1.20000000e+00    1.07462588e+00    1.20000000e+00    1.19599881e+00    1.20000000e+00    1.16796804e+00    1.14704462e+00    2.01754777e-03    1.19999999e+00
