Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
3598     1.76475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3599     1.76525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3600     1.76575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3601     1.76625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3602     1.76675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3603     1.76725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3604     1.76775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3605     1.76825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3606     1.76875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3607     1.76925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3608     1.76975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3609     1.77025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3610     1.77075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3611     1.77125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3612     1.77175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3613     1.77225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3614     1.77275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3615     1.77325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3616     1.77375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3617     1.77425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3618     1.77475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3619     1.77525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3620     1.77575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3621     1.77625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3622     1.77675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3623     1.77725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3624     1.77775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3625     1.77825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3626     1.77875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3627     1.77925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3628     1.77975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3629     1.78025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3630     1.78075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3631     1.78125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3632     1.78175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3633     1.78225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3634     1.78275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3635     1.78325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3636     1.78375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3637     1.78425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3638     1.78475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3639     1.78525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3640     1.78575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3641     1.78625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3642     1.78675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3643     1.78725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3644     1.78775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3645     1.78825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3646     1.78875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3647     1.78925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3648     1.78975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3649     1.79025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3650     1.79075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3651     1.79125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3652     1.79175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3653     1.79225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3654     1.79275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3655     1.79325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3656     1.79375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3657     1.79425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3658     1.79475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3659     1.79525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3660     1.79575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3661     1.79625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3662     1.79675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3663     1.79725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3664     1.79775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3665     1.79825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3666     1.79875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3667     1.79925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3668     1.79975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3669     1.80025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3670     1.80075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3671     1.80125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3672     1.80175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3673     1.80225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3674     1.80275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3675     1.80325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3676     1.80375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3677     1.80425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3678     1.80475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3679     1.80525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3680     1.80575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3681     1.80625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3682     1.80675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3683     1.80725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3684     1.80775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3685     1.80825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3686     1.80875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3687     1.80925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3688     1.80975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3689     1.81025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3690     1.81075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3691     1.81125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3692     1.81175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3693     1.81225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3694     1.81275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3695     1.81325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3696     1.81375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3697     1.81425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3698     1.81475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3699     1.81525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
