Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)              V(C)       
206      1.02600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
207      1.03100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
208      1.03600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
209      1.04100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
210      1.04600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
211      1.05100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
212      1.05600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
213      1.06100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
214      1.06600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
215      1.07100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
216      1.07600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
217      1.08100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
218      1.08600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
219      1.09100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
220      1.09600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
221      1.10100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
222      1.10600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
223      1.11100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
224      1.11600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
225      1.12100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
226      1.12600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
227      1.13100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
228      1.13600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
229      1.14100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
230      1.14600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
231      1.15100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
232      1.15600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
233      1.16100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
234      1.16600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
235      1.17100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
236      1.17600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
237      1.18100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
238      1.18600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
239      1.19100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
240      1.19600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
241      1.20100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
242      1.20600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
243      1.21100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
244      1.21600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
245      1.22100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
246      1.22600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
247      1.23100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
248      1.23600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
249      1.24100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
250      1.24600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
251      1.25100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
252      1.25600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
253      1.26100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
254      1.26600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
255      1.27100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
256      1.27600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
257      1.28100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
258      1.28600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
259      1.29100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
260      1.29600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
261      1.30100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
262      1.30600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
263      1.31100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
264      1.31600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
265      1.32100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
266      1.32600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
267      1.33100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
268      1.33600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
269      1.34100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
270      1.34600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
271      1.35100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
272      1.35600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
273      1.36100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
274      1.36600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
275      1.37100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
276      1.37600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
277      1.38100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
278      1.38600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
279      1.39100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
280      1.39600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
281      1.40100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
282      1.40600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
283      1.41100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
284      1.41600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
285      1.42100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
286      1.42600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
287      1.43100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
288      1.43600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
289      1.44100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
290      1.44600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
291      1.45100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
292      1.45600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
293      1.46100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
294      1.46600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
295      1.47100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
296      1.47600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
297      1.48100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
298      1.48600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
299      1.49100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
300      1.49600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
301      1.50100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
302      1.50600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
303      1.51100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
304      1.51600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
305      1.52100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
306      1.52600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
307      1.53100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
308      1.53600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
309      1.54100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
310      1.54600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
311      1.55100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
312      1.55600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
313      1.56100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
314      1.56600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
315      1.57100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
316      1.57600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
317      1.58100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
318      1.58600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
319      1.59100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
320      1.59600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
321      1.60100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
322      1.60600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
323      1.61100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
324      1.61600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
325      1.62100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
326      1.62600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
327      1.63100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
328      1.63600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
329      1.64100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
330      1.64600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
331      1.65100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
332      1.65600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
333      1.66100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
334      1.66600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899712e-09    0.00000000e+00
335      1.67100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899710e-09    0.00000000e+00
336      1.67600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
337      1.68100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899723e-09    0.00000000e+00
338      1.68600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899716e-09    0.00000000e+00
339      1.69100000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.06899711e-09    0.00000000e+00
