TIME,V(_00_),V(_01_),V(_02_),V(_03_),V(_04_)
9.79425003e-08,6.49910767e-09,7.15990513e-10,1.18763282e+00,1.45741216e-09,6.42415800e-08
9.79591994e-08,6.50434540e-09,7.15990484e-10,1.18703579e+00,1.45866695e-09,6.41795766e-08
9.79758985e-08,6.50977847e-09,7.15990654e-10,1.18641848e+00,1.45996679e-09,6.41176798e-08
9.79925976e-08,6.51541339e-09,7.15990513e-10,1.18578024e+00,1.46131308e-09,6.40558901e-08
9.80092967e-08,6.52125690e-09,7.15990484e-10,1.18512036e+00,1.46270764e-09,6.39942067e-08
9.80243259e-08,6.52670021e-09,7.15990650e-10,1.18450738e+00,1.46400538e-09,6.39387825e-08
9.80393551e-08,6.53232388e-09,7.15990515e-10,1.18387570e+00,1.46534523e-09,6.38834441e-08
9.80543843e-08,6.53813397e-09,7.15990485e-10,1.18322472e+00,1.46672844e-09,6.38281914e-08
9.80694135e-08,6.54413620e-09,7.15990651e-10,1.18255381e+00,1.46815660e-09,6.37730241e-08
9.80844427e-08,6.55033756e-09,7.15990515e-10,1.18186230e+00,1.46963168e-09,6.37179424e-08
9.80994719e-08,6.55674442e-09,7.15990485e-10,1.18114948e+00,1.47115498e-09,6.36629457e-08
9.81145011e-08,6.56336436e-09,7.15990651e-10,1.18041458e+00,1.47272889e-09,6.36080341e-08
9.81280274e-08,6.56951067e-09,7.15990518e-10,1.17973364e+00,1.47419007e-09,6.35586860e-08
9.81415537e-08,6.57584139e-09,7.15990486e-10,1.17903356e+00,1.47569521e-09,6.35094067e-08
9.81550800e-08,6.58236297e-09,7.15990647e-10,1.17831367e+00,1.47724616e-09,6.34601957e-08
9.81686062e-08,6.58908189e-09,7.15990517e-10,1.17757328e+00,1.47884443e-09,6.34110530e-08
9.81821325e-08,6.59600479e-09,7.15990486e-10,1.17681166e+00,1.48049206e-09,6.33619786e-08
9.81956588e-08,6.60313923e-09,7.15990647e-10,1.17602801e+00,1.48219102e-09,6.33129722e-08
9.82078324e-08,6.60974729e-09,7.15990521e-10,1.17530324e+00,1.48376556e-09,6.32689245e-08
9.82200061e-08,6.61653862e-09,7.15990488e-10,1.17455931e+00,1.48538514e-09,6.32249318e-08
9.82321797e-08,6.62351945e-09,7.15990643e-10,1.17379556e+00,1.48705136e-09,6.31809939e-08
9.82443534e-08,6.63069645e-09,7.15990520e-10,1.17301126e+00,1.48876612e-09,6.31371107e-08
9.82565271e-08,6.63807648e-09,7.15990488e-10,1.17220565e+00,1.49053132e-09,6.30932822e-08
9.82687007e-08,6.64566668e-09,7.15990643e-10,1.17137791e+00,1.49234930e-09,6.30495083e-08
9.82796570e-08,6.65268395e-09,7.15990523e-10,1.17061334e+00,1.49403211e-09,6.30101585e-08
9.82906133e-08,6.65988361e-09,7.15990489e-10,1.16982948e+00,1.49576125e-09,6.29708526e-08
9.83015696e-08,6.66727194e-09,7.15990480e-10,1.16902563e+00,1.49753824e-09,6.29315908e-08
9.83125258e-08,6.67485541e-09,7.15990637e-10,1.16820103e+00,1.49936529e-09,6.28923729e-08
9.83234821e-08,6.68264089e-09,7.15990521e-10,1.16735490e+00,1.50124446e-09,6.28531989e-08
9.83344384e-08,6.69063567e-09,7.15990489e-10,1.16648638e+00,1.50317790e-09,6.28140687e-08
9.83442991e-08,6.69801620e-09,7.15990635e-10,1.16568484e+00,1.50496641e-09,6.27788889e-08
9.83541597e-08,6.70557834e-09,7.15990524e-10,1.16486375e+00,1.50680260e-09,6.27437444e-08
9.83640204e-08,6.71332826e-09,7.15990491e-10,1.16402236e+00,1.50868849e-09,6.27086353e-08
9.83738811e-08,6.72127246e-09,7.15990481e-10,1.16315988e+00,1.51062630e-09,6.26735615e-08
9.83837417e-08,6.72941796e-09,7.15990632e-10,1.16227549e+00,1.51261813e-09,6.26385230e-08
9.83936024e-08,6.73777180e-09,7.15990524e-10,1.16136828e+00,1.51466641e-09,6.26035196e-08
9.84024770e-08,6.74547454e-09,7.15990492e-10,1.16053154e+00,1.51656008e-09,6.25720466e-08
9.84113516e-08,6.75335819e-09,7.15990481e-10,1.15967482e+00,1.51850356e-09,6.25406021e-08
9.84202261e-08,6.76142888e-09,7.15990627e-10,1.15879735e+00,1.52049880e-09,6.25091859e-08
9.84291007e-08,6.76969281e-09,7.15990526e-10,1.15789831e+00,1.52254811e-09,6.24777981e-08
9.84379753e-08,6.77815711e-09,7.15990492e-10,1.15697681e+00,1.52465392e-09,6.24464386e-08
9.84468499e-08,6.78682872e-09,7.15990481e-10,1.15603192e+00,1.52681868e-09,6.24151075e-08
9.84548371e-08,6.79481668e-09,7.15990622e-10,1.15516070e+00,1.52881964e-09,6.23869336e-08
9.84628242e-08,6.80298444e-09,7.15990527e-10,1.15426896e+00,1.53087265e-09,6.23587826e-08
9.84708113e-08,6.81133823e-09,7.15990494e-10,1.15335587e+00,1.53298015e-09,6.23306545e-08
9.84787984e-08,6.81988434e-09,7.15990482e-10,1.15242055e+00,1.53514427e-09,6.23025492e-08
9.84867856e-08,6.82862943e-09,7.15990623e-10,1.15146208e+00,1.53736780e-09,6.22744666e-08
9.84939740e-08,6.83667605e-09,7.15990531e-10,1.15057884e+00,1.53942189e-09,6.22492118e-08
9.85011624e-08,6.84489498e-09,7.15990497e-10,1.14967528e+00,1.54152838e-09,6.22239753e-08
9.85083508e-08,6.85329205e-09,7.15990484e-10,1.14875057e+00,1.54368953e-09,6.21987574e-08
9.85155393e-08,6.86187297e-09,7.15990618e-10,1.14780385e+00,1.54590779e-09,6.21735577e-08
9.85227277e-08,6.87064419e-09,7.15990529e-10,1.14683419e+00,1.54818575e-09,6.21483765e-08
9.85299161e-08,6.87961224e-09,7.15990496e-10,1.14584060e+00,1.55052611e-09,6.21232136e-08
9.85363857e-08,6.88785739e-09,7.15990484e-10,1.14492507e+00,1.55268820e-09,6.21005827e-08
9.85428553e-08,6.89627278e-09,7.15990613e-10,1.14398850e+00,1.55490555e-09,6.20779667e-08
9.85493248e-08,6.90486392e-09,7.15990531e-10,1.14303003e+00,1.55718056e-09,6.20553655e-08
9.85557944e-08,6.91363671e-09,7.15990498e-10,1.14204873e+00,1.55951583e-09,6.20327790e-08
9.85622640e-08,6.92259717e-09,7.15990485e-10,1.14104362e+00,1.56191419e-09,6.20102074e-08
9.85687336e-08,6.93175171e-09,7.15990613e-10,1.14001367e+00,1.56437860e-09,6.19876506e-08
9.85745562e-08,6.94016214e-09,7.15990534e-10,1.13906457e+00,1.56665556e-09,6.19673620e-08
9.85803788e-08,6.94874019e-09,7.15990501e-10,1.13809357e+00,1.56899111e-09,6.19470855e-08
9.85862014e-08,6.95749135e-09,7.15990487e-10,1.13709976e+00,1.57138776e-09,6.19268209e-08
9.85920240e-08,6.96642125e-09,7.15990608e-10,1.13608216e+00,1.57384847e-09,6.19065682e-08
9.85978467e-08,6.97553561e-09,7.15990532e-10,1.13503972e+00,1.57637616e-09,6.18863275e-08
9.86030870e-08,6.98390127e-09,7.15990501e-10,1.13407940e+00,1.57871093e-09,6.18681210e-08
9.86083274e-08,6.99242615e-09,7.15990488e-10,1.13309720e+00,1.58110508e-09,6.18499242e-08
9.86135677e-08,7.00111502e-09,7.15990603e-10,1.13209221e+00,1.58356131e-09,6.18317370e-08
9.86188081e-08,7.00997308e-09,7.15990533e-10,1.13106346e+00,1.58608238e-09,6.18135594e-08
9.86240485e-08,7.01900566e-09,7.15990502e-10,1.13000990e+00,1.58867137e-09,6.17953915e-08
9.86287648e-08,7.02728874e-09,7.15990488e-10,1.12903960e+00,1.59106213e-09,6.17790486e-08
9.86334811e-08,7.03572194e-09,7.15990598e-10,1.12804746e+00,1.59351307e-09,6.17627135e-08
9.86381974e-08,7.04430973e-09,7.15990534e-10,1.12703258e+00,1.59602686e-09,6.17463862e-08
9.86429137e-08,7.05305676e-09,7.15990504e-10,1.12599398e+00,1.59860633e-09,6.17300666e-08
9.86476301e-08,7.06196788e-09,7.15990489e-10,1.12493064e+00,1.60125455e-09,6.17137549e-08
9.86523464e-08,7.07104811e-09,7.15990482e-10,1.12384147e+00,1.60397479e-09,6.16974508e-08
9.86565911e-08,7.07936918e-09,7.15990590e-10,1.12283819e+00,1.60648736e-09,6.16827839e-08
9.86608358e-08,7.08783557e-09,7.15990533e-10,1.12181215e+00,1.60906374e-09,6.16681232e-08
9.86650805e-08,7.09645131e-09,7.15990505e-10,1.12076238e+00,1.61170686e-09,6.16534688e-08
9.86693251e-08,7.10522092e-09,7.15990491e-10,1.11968786e+00,1.61441980e-09,6.16388207e-08
9.86735698e-08,7.11414880e-09,7.15990483e-10,1.11858752e+00,1.61720578e-09,6.16241789e-08
9.86773901e-08,7.12232306e-09,7.15990584e-10,1.11757420e+00,1.61977845e-09,6.16110066e-08
9.86812103e-08,7.13063300e-09,7.15990534e-10,1.11653814e+00,1.62241581e-09,6.15978394e-08
9.86850305e-08,7.13908227e-09,7.15990507e-10,1.11547839e+00,1.62512084e-09,6.15846772e-08
9.86888507e-08,7.14767478e-09,7.15990492e-10,1.11439395e+00,1.62789650e-09,6.15715201e-08
9.86926709e-08,7.15641455e-09,7.15990485e-10,1.11328375e+00,1.63074617e-09,6.15583681e-08
9.86961091e-08,7.16440960e-09,7.15990580e-10,1.11226162e+00,1.63337692e-09,6.15465356e-08
9.86995473e-08,7.17253052e-09,7.15990534e-10,1.11121684e+00,1.63607311e-09,6.15347072e-08
9.87029855e-08,7.18078052e-09,7.15990508e-10,1.11014847e+00,1.63883766e-09,6.15228829e-08
9.87064237e-08,7.18916309e-09,7.15990494e-10,1.10905553e+00,1.64167356e-09,6.15110628e-08
9.87098619e-08,7.19768169e-09,7.15990486e-10,1.10793698e+00,1.64458415e-09,6.14992467e-08
9.87133001e-08,7.20633999e-09,7.15990580e-10,1.10679176e+00,1.64757276e-09,6.14874347e-08
9.87163945e-08,7.21425508e-09,7.15990537e-10,1.10573761e+00,1.65033204e-09,6.14768074e-08
9.87194889e-08,7.22228933e-09,7.15990511e-10,1.10466098e+00,1.65315942e-09,6.14661835e-08
9.87225833e-08,7.23044566e-09,7.15990497e-10,1.10356182e+00,1.65605652e-09,6.14555628e-08
9.87256776e-08,7.23872728e-09,7.15990488e-10,1.10244014e+00,1.65902449e-09,6.14449454e-08
9.87287720e-08,7.24713733e-09,7.15990576e-10,1.10129595e+00,1.66206437e-09,6.14343314e-08
9.87318664e-08,7.25567910e-09,7.15990534e-10,1.10012924e+00,1.66517698e-09,6.14237207e-08
9.87349608e-08,7.26435604e-09,7.15990510e-10,1.09894004e+00,1.66836311e-09,6.14131133e-08
9.87380552e-08,7.27317179e-09,7.15990496e-10,1.09772833e+00,1.67162354e-09,6.14025091e-08
9.87411495e-08,7.28212998e-09,7.15990488e-10,1.09649413e+00,1.67495905e-09,6.13919083e-08
9.87442439e-08,7.29123448e-09,7.15990576e-10,1.09523745e+00,1.67837046e-09,6.13813108e-08
9.87473383e-08,7.30048929e-09,7.15990534e-10,1.09395829e+00,1.68185859e-09,6.13707166e-08
9.87504327e-08,7.30989854e-09,7.15990510e-10,1.09265666e+00,1.68542429e-09,6.13601257e-08
9.87535271e-08,7.31946648e-09,7.15990496e-10,1.09133257e+00,1.68906846e-09,6.13495381e-08
9.87566214e-08,7.32919710e-09,7.15990488e-10,1.08998602e+00,1.69279191e-09,6.13389538e-08
9.87597158e-08,7.33909406e-09,7.15990576e-10,1.08861701e+00,1.69659558e-09,6.13283727e-08
9.87628102e-08,7.34916017e-09,7.15990534e-10,1.08722556e+00,1.70048042e-09,6.13177950e-08
9.87659046e-08,7.35939779e-09,7.15990510e-10,1.08581166e+00,1.70444737e-09,6.13072206e-08
9.87689990e-08,7.36980890e-09,7.15990496e-10,1.08437533e+00,1.70849740e-09,6.12966495e-08
9.87720933e-08,7.38039518e-09,7.15990488e-10,1.08291658e+00,1.71263162e-09,6.12860816e-08
9.87751877e-08,7.39115829e-09,7.15990576e-10,1.08143540e+00,1.71685100e-09,6.12755170e-08
9.87782821e-08,7.40209970e-09,7.15990534e-10,1.07993180e+00,1.72115659e-09,6.12649558e-08
9.87813765e-08,7.41322095e-09,7.15990510e-10,1.07840579e+00,1.72554958e-09,6.12543978e-08
9.87844708e-08,7.42452348e-09,7.15990496e-10,1.07685738e+00,1.73003107e-09,6.12438431e-08
9.87875652e-08,7.43600882e-09,7.15990488e-10,1.07528656e+00,1.73460221e-09,6.12332916e-08
9.87906596e-08,7.44767846e-09,7.15990576e-10,1.07369335e+00,1.73926417e-09,6.12227435e-08
9.87937540e-08,7.45953402e-09,7.15990534e-10,1.07207775e+00,1.74401828e-09,6.12121987e-08
9.87968484e-08,7.47157702e-09,7.15990510e-10,1.07043977e+00,1.74886570e-09,6.12016571e-08
9.87999427e-08,7.48380916e-09,7.15990496e-10,1.06877941e+00,1.75380779e-09,6.11911188e-08
9.88030371e-08,7.49623198e-09,7.15990488e-10,1.06709667e+00,1.75884590e-09,6.11805838e-08
9.88061315e-08,7.50884717e-09,7.15990576e-10,1.06539157e+00,1.76398135e-09,6.11700520e-08
9.88092259e-08,7.52165653e-09,7.15990534e-10,1.06366410e+00,1.76921561e-09,6.11595236e-08
9.88123203e-08,7.53466169e-09,7.15990510e-10,1.06191427e+00,1.77455011e-09,6.11489984e-08
9.88154146e-08,7.54786451e-09,7.15990496e-10,1.06014209e+00,1.77998636e-09,6.11384764e-08
9.88185090e-08,7.56126680e-09,7.15990488e-10,1.05834756e+00,1.78552585e-09,6.11279578e-08
9.88216034e-08,7.57487044e-09,7.15990576e-10,1.05653068e+00,1.79117018e-09,6.11174424e-08
9.88246978e-08,7.58867723e-09,7.15990534e-10,1.05469147e+00,1.79692101e-09,6.11069303e-08
9.88277921e-08,7.60268918e-09,7.15990510e-10,1.05282991e+00,1.80277992e-09,6.10964214e-08
9.88308865e-08,7.61690825e-09,7.15990496e-10,1.05094603e+00,1.80874870e-09,6.10859158e-08
9.88339809e-08,7.63133643e-09,7.15990488e-10,1.04903982e+00,1.81482906e-09,6.10754135e-08
9.88370753e-08,7.64597576e-09,7.15990576e-10,1.04711128e+00,1.82102286e-09,6.10649144e-08
9.88401697e-08,7.66082834e-09,7.15990534e-10,1.04516042e+00,1.82733188e-09,6.10544186e-08
9.88432640e-08,7.67589634e-09,7.15990510e-10,1.04318725e+00,1.83375810e-09,6.10439261e-08
9.88463584e-08,7.69118192e-09,7.15990496e-10,1.04119176e+00,1.84030347e-09,6.10334368e-08
9.88494528e-08,7.70668730e-09,7.15990488e-10,1.03917397e+00,1.84696999e-09,6.10229508e-08
9.88525472e-08,7.72241474e-09,7.15990576e-10,1.03713387e+00,1.85375977e-09,6.10124680e-08
9.88556416e-08,7.73836655e-09,7.15990534e-10,1.03507146e+00,1.86067490e-09,6.10019884e-08
9.88587359e-08,7.75454508e-09,7.15990510e-10,1.03298676e+00,1.86771762e-09,6.09915122e-08
9.88618303e-08,7.77095278e-09,7.15990496e-10,1.03087976e+00,1.87489022e-09,6.09810391e-08
9.88649247e-08,7.78759205e-09,7.15990488e-10,1.02875046e+00,1.88219495e-09,6.09705694e-08
9.88680191e-08,7.80446540e-09,7.15990576e-10,1.02659888e+00,1.88963430e-09,6.09601029e-08
9.88711135e-08,7.82157547e-09,7.15990534e-10,1.02442500e+00,1.89721065e-09,6.09496396e-08
9.88742078e-08,7.83892478e-09,7.15990510e-10,1.02222883e+00,1.90492657e-09,6.09391796e-08
9.88773022e-08,7.85651597e-09,7.15990496e-10,1.02001038e+00,1.91278465e-09,6.09287228e-08
9.88803966e-08,7.87435185e-09,7.15990488e-10,1.01776965e+00,1.92078763e-09,6.09182692e-08
9.88834910e-08,7.89243512e-09,7.15990576e-10,1.01550663e+00,1.92893827e-09,6.09078189e-08
9.88865853e-08,7.91076861e-09,7.15990534e-10,1.01322134e+00,1.93723935e-09,6.08973719e-08
9.88896797e-08,7.92935521e-09,7.15990510e-10,1.01091376e+00,1.94569390e-09,6.08869281e-08
9.88927741e-08,7.94819792e-09,7.15990496e-10,1.00858390e+00,1.95430488e-09,6.08764875e-08
9.88958685e-08,7.96729969e-09,7.15990488e-10,1.00623177e+00,1.96307541e-09,6.08660501e-08
9.88989629e-08,7.98666357e-09,7.15990576e-10,1.00385735e+00,1.97200871e-09,6.08556160e-08
9.89020572e-08,8.00629271e-09,7.15990534e-10,1.00146066e+00,1.98110811e-09,6.08451851e-08
9.89051516e-08,8.02619030e-09,7.15990510e-10,9.99041695e-01,1.99037701e-09,6.08347575e-08
9.89082460e-08,8.04635959e-09,7.15990496e-10,9.96600448e-01,1.99981894e-09,6.08243330e-08
9.89113404e-08,8.06680394e-09,7.15990488e-10,9.94136922e-01,2.00943748e-09,6.08139119e-08
9.89144348e-08,8.08752672e-09,7.15990576e-10,9.91651116e-01,2.01923641e-09,6.08034939e-08
9.89175291e-08,8.10853140e-09,7.15990534e-10,9.89143029e-01,2.02921955e-09,6.07930792e-08
9.89206235e-08,8.12982148e-09,7.15990510e-10,9.86612659e-01,2.03939091e-09,6.07826676e-08
9.89237179e-08,8.15140061e-09,7.15990496e-10,9.84060005e-01,2.04975459e-09,6.07722594e-08
9.89268123e-08,8.17327245e-09,7.15990488e-10,9.81485063e-01,2.06031480e-09,6.07618543e-08
9.89299067e-08,8.19544080e-09,7.15990576e-10,9.78887832e-01,2.07107594e-09,6.07514525e-08
9.89330010e-08,8.21790951e-09,7.15990534e-10,9.76268308e-01,2.08204250e-09,6.07410539e-08
9.89360954e-08,8.24068247e-09,7.15990510e-10,9.73626489e-01,2.09321916e-09,6.07306584e-08
9.89391898e-08,8.26376371e-09,7.15990496e-10,9.70962370e-01,2.10461076e-09,6.07202663e-08
9.89422842e-08,8.28715728e-09,7.15990488e-10,9.68275946e-01,2.11622224e-09,6.07098773e-08
9.89453785e-08,8.31086741e-09,7.15990576e-10,9.65567215e-01,2.12805875e-09,6.06994916e-08
9.89484729e-08,8.33489835e-09,7.15990534e-10,9.62836170e-01,2.14012561e-09,6.06891091e-08
9.89515673e-08,8.35925444e-09,7.15990510e-10,9.60082806e-01,2.15242829e-09,6.06787298e-08
9.89546617e-08,8.38394017e-09,7.15990496e-10,9.57307117e-01,2.16497250e-09,6.06683537e-08
9.89577561e-08,8.40896006e-09,7.15990488e-10,9.54509096e-01,2.17776412e-09,6.06579807e-08
9.89608504e-08,8.43431882e-09,7.15990576e-10,9.51688737e-01,2.19080924e-09,6.06476111e-08
9.89639448e-08,8.46002113e-09,7.15990534e-10,9.48846031e-01,2.20411413e-09,6.06372446e-08
9.89670392e-08,8.48607187e-09,7.15990510e-10,9.45980971e-01,2.21768531e-09,6.06268813e-08
9.89701336e-08,8.51247602e-09,7.15990496e-10,9.43093548e-01,2.23152953e-09,6.06165212e-08
9.89732280e-08,8.53923862e-09,7.15990488e-10,9.40183752e-01,2.24565376e-09,6.06061644e-08
9.89763223e-08,8.56636488e-09,7.15990576e-10,9.37251573e-01,2.26006526e-09,6.05958107e-08
9.89794167e-08,8.59386008e-09,7.15990534e-10,9.34297001e-01,2.27477153e-09,6.05854602e-08
9.89825111e-08,8.62172966e-09,7.15990510e-10,9.31320023e-01,2.28978034e-09,6.05751130e-08
9.89856055e-08,8.64997916e-09,7.15990496e-10,9.28320629e-01,2.30509975e-09,6.05647689e-08
9.89886999e-08,8.67861419e-09,7.15990488e-10,9.25298804e-01,2.32073812e-09,6.05544280e-08
9.89917942e-08,8.70764055e-09,7.15990576e-10,9.22254534e-01,2.33670413e-09,6.05440903e-08
9.89948886e-08,8.73706420e-09,7.15990534e-10,9.19187806e-01,2.35300680e-09,6.05337558e-08
9.89979830e-08,8.76689119e-09,7.15990510e-10,9.16098604e-01,2.36965547e-09,6.05234245e-08
9.90010774e-08,8.79712769e-09,7.15990496e-10,9.12986910e-01,2.38665985e-09,6.05130964e-08
9.90041717e-08,8.82778004e-09,7.15990488e-10,9.09852707e-01,2.40403001e-09,6.05027716e-08
9.90072661e-08,8.85885472e-09,7.15990576e-10,9.06695978e-01,2.42177647e-09,6.04924498e-08
9.90103605e-08,8.89035836e-09,7.15990534e-10,9.03516701e-01,2.43991009e-09,6.04821313e-08
9.90134549e-08,8.92229777e-09,7.15990510e-10,9.00314856e-01,2.45844222e-09,6.04718159e-08
9.90165493e-08,8.95467986e-09,7.15990496e-10,8.97090422e-01,2.47738464e-09,6.04615038e-08
9.90196436e-08,8.98751176e-09,7.15990488e-10,8.93843374e-01,2.49674962e-09,6.04511948e-08
9.90227380e-08,9.02080074e-09,7.15990576e-10,8.90573689e-01,2.51654995e-09,6.04408890e-08
9.90258324e-08,9.05455424e-09,7.15990534e-10,8.87281340e-01,2.53679892e-09,6.04305864e-08
9.90289268e-08,9.08877989e-09,7.15990510e-10,8.83966299e-01,2.55751040e-09,6.04202869e-08
9.90320212e-08,9.12348551e-09,7.15990496e-10,8.80628538e-01,2.57869881e-09,6.04099907e-08
9.90351155e-08,9.15867907e-09,7.15990488e-10,8.77268026e-01,2.60037925e-09,6.03996976e-08
9.90382099e-08,9.19436878e-09,7.15990576e-10,8.73884731e-01,2.62256743e-09,6.03894077e-08
9.90413043e-08,9.23056301e-09,7.15990534e-10,8.70478618e-01,2.64527973e-09,6.03791209e-08
9.90443987e-08,9.26727039e-09,7.15990510e-10,8.67049651e-01,2.66853328e-09,6.03688374e-08
9.90474931e-08,9.30449969e-09,7.15990496e-10,8.63597793e-01,2.69234597e-09,6.03585570e-08
9.90505874e-08,9.34225994e-09,7.15990488e-10,8.60123003e-01,2.71673649e-09,6.03482798e-08
9.90536818e-08,9.38056039e-09,7.15990576e-10,8.56625238e-01,2.74172438e-09,6.03380057e-08
9.90567762e-08,9.41941052e-09,7.15990534e-10,8.53104454e-01,2.76733006e-09,6.03277348e-08
9.90598706e-08,9.45882007e-09,7.15990510e-10,8.49560604e-01,2.79357495e-09,6.03174671e-08
9.90629649e-08,9.49879896e-09,7.15990496e-10,8.45993637e-01,2.82048141e-09,6.03072026e-08
9.90660593e-08,9.53935743e-09,7.15990488e-10,8.42403501e-01,2.84807290e-09,6.02969412e-08
9.90691537e-08,9.58050594e-09,7.15990576e-10,8.38790141e-01,2.87637400e-09,6.02866830e-08
9.90722481e-08,9.62225525e-09,7.15990534e-10,8.35153496e-01,2.90541049e-09,6.02764279e-08
9.90753425e-08,9.66461638e-09,7.15990510e-10,8.31493506e-01,2.93520942e-09,6.02661760e-08
9.90784368e-08,9.70760063e-09,7.15990496e-10,8.27810103e-01,2.96579917e-09,6.02559273e-08
9.90815312e-08,9.75121960e-09,7.15990488e-10,8.24103220e-01,2.99720954e-09,6.02456817e-08
9.90846256e-08,9.79548522e-09,7.15990576e-10,8.20372782e-01,3.02947188e-09,6.02354393e-08
9.90877200e-08,9.84040970e-09,7.15990534e-10,8.16618712e-01,3.06261913e-09,6.02252000e-08
9.90908144e-08,9.88600560e-09,7.15990510e-10,8.12840928e-01,3.09668596e-09,6.02149639e-08
9.90939087e-08,9.93228581e-09,7.15990496e-10,8.09039341e-01,3.13170888e-09,6.02047309e-08
9.90970031e-08,9.97926355e-09,7.15990488e-10,8.05213861e-01,3.16772631e-09,6.01945011e-08
9.91000975e-08,1.00269524e-08,7.15990576e-10,8.01364390e-01,3.20477881e-09,6.01842744e-08
9.91031919e-08,1.00753664e-08,7.15990534e-10,7.97490824e-01,3.24290913e-09,6.01740509e-08
9.91062862e-08,1.01245198e-08,7.15990510e-10,7.93593053e-01,3.28216238e-09,6.01638306e-08
9.91093806e-08,1.01744274e-08,7.15990496e-10,7.89670961e-01,3.32258626e-09,6.01536133e-08
9.91124750e-08,1.02251043e-08,7.15990488e-10,7.85724425e-01,3.36423116e-09,6.01433993e-08
9.91155694e-08,1.02765662e-08,7.15990576e-10,7.81753313e-01,3.40715039e-09,6.01331883e-08
9.91186638e-08,1.03288290e-08,7.15990534e-10,7.77757486e-01,3.45140039e-09,6.01229805e-08
9.91217581e-08,1.03819092e-08,7.15990510e-10,7.73736796e-01,3.49704094e-09,6.01127758e-08
9.91248525e-08,1.04358238e-08,7.15990496e-10,7.69691086e-01,3.54413544e-09,6.01025743e-08
9.91279469e-08,1.04905902e-08,7.15990488e-10,7.65620187e-01,3.59275120e-09,6.00923759e-08
9.91310413e-08,1.05462263e-08,7.15990576e-10,7.61523922e-01,3.64295965e-09,6.00821807e-08
9.91341357e-08,1.06027505e-08,7.15990534e-10,7.57402100e-01,3.69483676e-09,6.00719886e-08
9.91372300e-08,1.06601820e-08,7.15990510e-10,7.53254517e-01,3.74846332e-09,6.00617996e-08
9.91403244e-08,1.07185402e-08,7.15990496e-10,7.49080958e-01,3.80392540e-09,6.00516138e-08
9.91434188e-08,1.07778452e-08,7.15990488e-10,7.44881191e-01,3.86131472e-09,6.00414311e-08
9.91465132e-08,1.08381179e-08,7.15990576e-10,7.40654969e-01,3.92072913e-09,6.00312515e-08
9.91496076e-08,1.08993796e-08,7.15990534e-10,7.36402027e-01,3.98227316e-09,6.00210751e-08
9.91527019e-08,1.09616523e-08,7.15990510e-10,7.32122082e-01,4.04605853e-09,6.00109018e-08
9.91557963e-08,1.10249588e-08,7.15990496e-10,7.27814830e-01,4.11220482e-09,6.00007316e-08
9.91588907e-08,1.10893224e-08,7.15990488e-10,7.23479946e-01,4.18084013e-09,5.99905645e-08
9.91619851e-08,1.11547672e-08,7.15990576e-10,7.19117080e-01,4.25210188e-09,5.99804006e-08
9.91650794e-08,1.12213181e-08,7.15990534e-10,7.14725856e-01,4.32613758e-09,5.99702397e-08
9.91681738e-08,1.12890008e-08,7.15990510e-10,7.10305871e-01,4.40310588e-09,5.99600820e-08
9.91712682e-08,1.13578418e-08,7.15990496e-10,7.05856689e-01,4.48317751e-09,5.99499275e-08
9.91743626e-08,1.14278684e-08,7.15990488e-10,7.01377840e-01,4.56653649e-09,5.99397760e-08
9.91774570e-08,1.14991089e-08,7.15990576e-10,6.96868818e-01,2.60832109e-06,5.99296277e-08
9.91805513e-08,1.15715922e-08,7.15990534e-10,6.92329076e-01,2.04037296e-05,5.99194824e-08
