Index       TIME              V(A)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
7365     3.55875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7366     3.55925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7367     3.55975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7368     3.56025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7369     3.56075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7370     3.56125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7371     3.56175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7372     3.56225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7373     3.56275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7374     3.56325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7375     3.56375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7376     3.56425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7377     3.56475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7378     3.56525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7379     3.56575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7380     3.56625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7381     3.56675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7382     3.56725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7383     3.56775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7384     3.56825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7385     3.56875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7386     3.56925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7387     3.56975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7388     3.57025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7389     3.57075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7390     3.57125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7391     3.57175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7392     3.57225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7393     3.57275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7394     3.57325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7395     3.57375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7396     3.57425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7397     3.57475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7398     3.57525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7399     3.57575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7400     3.57625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7401     3.57675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7402     3.57725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7403     3.57775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7404     3.57825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7405     3.57875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7406     3.57925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7407     3.57975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7408     3.58025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7409     3.58075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7410     3.58125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7411     3.58175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7412     3.58225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7413     3.58275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7414     3.58325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7415     3.58375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7416     3.58425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7417     3.58475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7418     3.58525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7419     3.58575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7420     3.58625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7421     3.58675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7422     3.58725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7423     3.58775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7424     3.58825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7425     3.58875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7426     3.58925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7427     3.58975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7428     3.59025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7429     3.59075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7430     3.59125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7431     3.59175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7432     3.59225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7433     3.59275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7434     3.59325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7435     3.59375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7436     3.59425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7437     3.59475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7438     3.59525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7439     3.59575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7440     3.59625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7441     3.59675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7442     3.59725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7443     3.59775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7444     3.59825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7445     3.59875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7446     3.59925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7447     3.59975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7448     3.60025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7449     3.60075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7450     3.60125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7451     3.60175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7452     3.60225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7453     3.60275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7454     3.60325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7455     3.60375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7456     3.60425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7457     3.60475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7458     3.60525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7459     3.60575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7460     3.60625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7461     3.60675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7462     3.60725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7463     3.60775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7464     3.60825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7465     3.60875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7466     3.60925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7467     3.60975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7468     3.61025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7469     3.61075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7470     3.61125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7471     3.61175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7472     3.61225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7473     3.61275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7474     3.61325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7475     3.61375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7476     3.61425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7477     3.61475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7478     3.61525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7479     3.61575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7480     3.61625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7481     3.61675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7482     3.61725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7483     3.61775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7484     3.61825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7485     3.61875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7486     3.61925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7487     3.61975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7488     3.62025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7489     3.62075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7490     3.62125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7491     3.62175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7492     3.62225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7493     3.62275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7494     3.62325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7495     3.62375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7496     3.62425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7497     3.62475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7498     3.62525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7499     3.62575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7500     3.62625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7501     3.62675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7502     3.62725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7503     3.62775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7504     3.62825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7505     3.62875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7506     3.62925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7507     3.62975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7508     3.63025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7509     3.63075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7510     3.63125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7511     3.63175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7512     3.63225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7513     3.63275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7514     3.63325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7515     3.63375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7516     3.63425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7517     3.63475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7518     3.63525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7519     3.63575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7520     3.63625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7521     3.63675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7522     3.63725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7523     3.63775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7524     3.63825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7525     3.63875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7526     3.63925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7527     3.63975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7528     3.64025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7529     3.64075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7530     3.64125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7531     3.64175000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7532     3.64225000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7533     3.64275000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7534     3.64325000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7535     3.64375000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7536     3.64425000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7537     3.64475000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7538     3.64525000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7539     3.64575000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7540     3.64625000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7541     3.64675000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7542     3.64725000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7543     3.64775000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7544     3.64825000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7545     3.64875000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7546     3.64925000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7547     3.64975000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7548     3.65025000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7549     3.65075000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
7550     3.65125000e-07    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124611e-09    1.20000000e+00    1.20000000e+00
